"USER_ID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024"
6077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Art","Try first","Yes",NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,"No",NA,"No",NA,NA,NA,NA,NA,NA,"No",NA,NA,"Yes",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,"Yes",NA,"Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6087,1994,"Male",62.5,"Single (no kids)","Current Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No","Yes","Demanding","No","Mac","No","Cautious","No","Yes!","No","Socialize","No","In-person","No","No","Yes","No","Yay people!","No","No","Yes","No","Yes","Yes","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6094,1990,NA,12,"Single (no kids)","Associate's Degree",NA,NA,NA,NA,NA,"No","Public","No","No","No","Yes","No","No","Yes","Science",NA,NA,NA,NA,NA,NA,"Yes","Yes","Pragmatist","No","No",NA,NA,NA,NA,NA,NA,NA,NA,"P.M.",NA,NA,NA,NA,"Circumstances","No","Yes","Yes","No",NA,NA,"No","No","Tunes","People","Yes","Yes","Yes","No","Yes","Supportive","Yes","PC","No",NA,"No","Umm...","Yes","Space","No","Online",NA,"No","No","No","Grrr people","No","No","Yes","Yes","Yes","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6104,1998,"Male",170,"Single (no kids)","Current K-12",NA,NA,"No",NA,"No","Yes","Private","No","Yes","No",NA,"No","Yes","Yes",NA,NA,"Yes","Yes",NA,"No","Giving","No","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","Yes","Happy","Yes",NA,"No","Yes","P.M.",NA,"Start","Yes","Yes","Me",NA,NA,NA,"Yes","No",NA,NA,NA,NA,NA,NA,"No",NA,"Yes",NA,"Supportive","No","Mac","No","Risk-friendly","No","Umm...","No","Socialize","Yes",NA,NA,"No","Yes","Yes","Yay people!","Yes",NA,"Yes","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6106,1998,"Male",12,"Single (no kids)","Current K-12",NA,"No","No","No","No","No","Public","No","Yes","No","Yes","Yes","Yes","Yes","Art","Try first","No",NA,"Yes","No","Receiving","Yes","Yes","Idealist","Yes","No","Cool headed","Standard hours","No","Happy","No",NA,"No","No","P.M.","Yes",NA,"Yes","No","Me",NA,NA,NA,"Yes","No","Mysterious","No",NA,NA,NA,NA,NA,NA,NA,NA,"Supportive",NA,"PC",NA,"Risk-friendly",NA,"Yes!","Yes","Space","No","In-person","No",NA,"Yes","Yes","Yay people!","No",NA,"Yes","No",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6113,1957,"Male",170,"Married (w/kids)","Doctoral Degree",NA,NA,"No","Yes","Yes","Yes","Public","No","Yes","No","No","No",NA,NA,NA,NA,NA,NA,"No",NA,"Receiving","Yes","No","Pragmatist","No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,"Yes","No",NA,"No","Yes","Yes","Yes","Yes","Mysterious","Yes","No","Talk","People","Yes","No","No","No","Yes",NA,NA,"Mac","Yes","Risk-friendly","No","Yes!","No","Space","Yes","In-person","Yes",NA,NA,"Yes","Yay people!","Yes","No","No","Yes","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6115,1986,"Female",12,"Single (no kids)","Bachelor's Degree","Yes","Yes","No","No","No","No","Public","No","No","No","Yes","Yes","Yes","Yes","Art","Study first","Yes","No","Yes","Yes","Receiving","Yes","Yes","Idealist","Yes","Yes","Cool headed","Odd hours","Yes","Happy","No","Yes","No","Yes","P.M.","Yes","End","Yes","No","Me","Yes","Yes","Yes","Yes","Yes","Mysterious","No","Yes","Tunes","Technology","Yes","No","Yes","Yes","Yes","Supportive","Yes","PC","Yes","Risk-friendly","No","Umm...","No","Space","Yes","Online","Yes","No","Yes","No","Grrr people",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6116,1993,"Male",37.5,"Single (no kids)","Current Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,"No","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6120,1967,"Male",87.5,"Married (w/kids)","Associate's Degree",NA,"Yes",NA,NA,"No","No","Public","No","Yes","No","Yes","No","No","Yes","Science","Try first","Yes","Yes","Yes","No","Giving","Yes","No","Idealist","Yes","Yes","Cool headed","Standard hours","No",NA,NA,"Yes","Yes","No","P.M.","Yes","Start","No","No","Circumstances","Yes","No","No","Yes","Yes","TMI","No","Yes","Tunes","Technology",NA,NA,NA,NA,NA,NA,"No","Mac","Yes","Cautious","Yes","Umm...","No","Space","No","In-person","Yes","Yes","Yes","No","Yay people!","Yes","Yes","Yes","No","No","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6127,1995,"Male",12,"Single (no kids)","Current K-12",NA,"Yes","No","No","No","No","Public","No","Yes","No","Yes","Yes","No",NA,"Art","Try first","No","No","Yes","No","Giving","No","Yes",NA,"No","Yes",NA,NA,NA,NA,NA,"Yes","Yes","Yes","P.M.","No","End","Yes","No","Me","No","Yes","No","Yes","No","Mysterious","No","Yes","Tunes","People","No","Yes","Yes","Yes","Yes","Demanding","No","PC","No","Risk-friendly","No","Yes!","No","Socialize","Yes","In-person","No","Yes","Yes","Yes","Grrr people","No","Yes","Yes","Yes","No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6143,1995,"Female",12,"Single (no kids)","Current K-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",NA,NA,NA,"Try first","No","No","Yes","Yes","Receiving","No","Yes","Pragmatist","Yes","Yes","Hot headed","Standard hours","Yes","Happy","Yes","No","No","No","P.M.","Yes","Start","Yes","No","Me","No","Yes","No","No","No","TMI","No","No","Tunes","Technology","No","Yes","Yes","Yes","Yes","Supportive",NA,"PC",NA,NA,NA,NA,NA,NA,NA,"In-person","No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6150,1970,"Female",NA,"Married (w/kids)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","End",NA,NA,"Circumstances","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,"Yes","Cautious","No","Umm...","No","Socialize","No","Online","Yes","Yes","No","Yes","Yay people!","Yes","Yes","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6155,1989,"Male",62.5,"Single (no kids)","High School Diploma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,"No","No",NA,"Yes","Yes","No","Yes","No",NA,"Yes",NA,"Tunes",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,"No","In-person","Yes","No","No","Yes","Yay people!","No","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6163,1990,"Female",NA,"Single (no kids)","Associate's Degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Supportive",NA,"Mac","No","Cautious","No","Yes!","No","Socialize",NA,"In-person","No",NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6167,1978,"Male",62.5,"Married (w/kids)","Bachelor's Degree","Yes","Yes","No","Yes","No","No","Public","No","Yes","No","Yes","Yes","No","Yes","Art","Try first","No","Yes","No","No","Giving","No","No","Pragmatist","Yes","No","Hot headed","Odd hours","No","Right","Yes","No","No","No","A.M.","Yes","End","Yes","No","Me","No","No","Yes","Yes","No","TMI","Yes","No","Tunes","People","Yes","Yes","Yes","No","Yes","Demanding","No","Mac","No","Risk-friendly","No","Yes!","No","Space","No","In-person","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6169,NA,"Female",NA,"Single (no kids)","Master's Degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Risk-friendly",NA,NA,NA,"Socialize","No",NA,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6173,1994,"Female",NA,"Single (no kids)","Associate's Degree",NA,"No","Yes","No",NA,NA,NA,NA,"Yes","Yes","No",NA,"Yes",NA,NA,"Try first",NA,"Yes",NA,NA,"Giving",NA,"No",NA,"No",NA,NA,NA,NA,NA,NA,NA,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tunes","People",NA,"Yes",NA,"Yes",NA,"Supportive",NA,"PC","Yes",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6174,NA,"Male",125,"Single (no kids)","Current Undergraduate","No","Yes","No","No","No","No","Private","No","Yes","No","Yes","No","No","Yes","Science",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",NA,"Yes","Mysterious",NA,"No","Tunes","People","Yes","No","No","Yes","No","Demanding","Yes","Mac","Yes","Cautious","No","Yes!","No","Socialize","Yes","In-person","No","Yes","Yes","Yes","Yay people!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6185,1995,"Male",125,"Single (no kids)","Current Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,"Science",NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,"Yes",NA,"No","Mac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6188,1985,"Male",125,"Married (w/kids)","Doctoral Degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","End","Yes","Yes",NA,"Yes",NA,"No","Yes","No","Mysterious","Yes","No",NA,"Technology","No",NA,NA,NA,NA,NA,NA,NA,"Yes","Risk-friendly","No","Umm...","No","Space","Yes","In-person","Yes","No","Yes","Yes","Yay people!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6191,1994,"Female",12,"Single (no kids)","Current Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Supportive","Yes","PC","No","Cautious","No","Yes!","No","Space","No","In-person","No","No","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6192,1989,"Female",NA,"Single (no kids)","Current Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Mac","Yes",NA,"Yes","Umm...","Yes","Space","No","Online","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6195,1994,"Male",37.5,"Single (no kids)","Current Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6201,NA,"Female",NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","P.M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6208,1984,"Female",37.5,"Single (w/kids)","Associate's Degree",NA,NA,NA,NA,"Yes","Yes","Public","Yes","Yes","No","No","Yes",NA,"Yes",NA,"Study first","No","No","Yes","No","Receiving",NA,NA,NA,NA,NA,"Hot headed","Standard hours",NA,"Right","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Yes",NA,"Yes","TMI","Yes","No","Tunes","Technology","No","No","No","No","No","Supportive","No","PC","Yes","Cautious","Yes","Umm...","Yes","Space","No","In-person","Yes","Yes","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6213,1996,"Female",170,"Single (no kids)","Current K-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6215,1992,"Male",37.5,"Single (no kids)","High School Diploma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Risk-friendly",NA,NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6222,1991,"Female",12,"Single (no kids)","Bachelor's Degree",NA,"Yes","No","Yes","Yes","No","Private","Yes","Yes","No","Yes","Yes","Yes","Yes","Art",NA,NA,NA,"Yes",NA,NA,"Yes","No","Pragmatist","Yes","Yes","Hot headed","Standard hours","Yes","Happy","Yes","No","Yes","No","A.M.","No","End","Yes","No","Circumstances","Yes","Yes","Yes",NA,"Yes","Mysterious","No",NA,"Talk","Technology","No","Yes","Yes","Yes","Yes",NA,"Yes","PC","Yes",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6228,NA,"Female",NA,"Single (no kids)","Current K-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Receiving",NA,"Yes",NA,"No","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",NA,NA,NA,NA,"Yes",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6231,1991,"Male",62.5,"Married (w/kids)","Associate's Degree",NA,NA,NA,NA,NA,NA,"Private",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Yes","No","No","Demanding","Yes","PC","Yes",NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6233,NA,"Female",NA,"Married (w/kids)","Bachelor's Degree",NA,"No","No","No","Yes","Yes","Private","Yes","Yes","No","No","No","No","Yes","Art","Study first","Yes",NA,NA,"No",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes",NA,"Yes","Mysterious","No","Yes",NA,"Technology",NA,NA,NA,"No","Yes","Supportive","No","PC","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6235,1981,"Male",125,"Married (no kids)","Associate's Degree","No","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Study first","No","Yes","Yes","No","Receiving","No","No","Pragmatist","Yes","No",NA,"Standard hours","No",NA,NA,"Yes","Yes",NA,"A.M.","No","End","No","Yes","Me","No",NA,"Yes","Yes","No","Mysterious","No","No","Tunes","Technology","No","No","Yes",NA,"No","Demanding","No","PC",NA,"Risk-friendly","No",NA,NA,"Space","No",NA,"Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6244,1967,"Male",NA,"Domestic Partners (w/kids)","Associate's Degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PC","Yes","Risk-friendly","Yes","Umm...","No","Space","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6251,1995,"Female",NA,"Single (no kids)","Current K-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Supportive","Yes","PC","Yes",NA,NA,"Yes!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6259,1982,"Male",62.5,"Single (no kids)","Doctoral Degree","No","Yes","No","Yes","No","No","Private","Yes","Yes","No","Yes","No","Yes","Yes","Science","Try first","No","Yes","No","No","Receiving","No","No",NA,"No","No","Hot headed","Standard hours","No","Happy","Yes","Yes","Yes","Yes","A.M.","No","Start","Yes","No","Me","Yes","Yes","No","No","No","Mysterious","Yes","No","Tunes","People","No",NA,"Yes","No","Yes","Supportive","No","PC","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6262,1999,"Male",125,NA,"Current K-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","Supportive","No","PC","No","Risk-friendly","No",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6263,1995,"Male",170,"Single (no kids)","Current K-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","Supportive","No","Mac",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6268,1988,"Female",12,"Single (no kids)","Bachelor's Degree",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tunes","Technology",NA,NA,NA,NA,"No","Demanding","Yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
