"USER_ID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","Party"
5005,43,"Male",125,"Married (w/kids)","Associate's Degree","No","Yes","No","Yes","No","Yes","Public","No","Yes","No","Yes","No","No","Yes","Science","Study first","No","Yes","No","No","Giving","Yes","Yes","Idealist","No","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","Yes","No","A.M.","Yes","End","Yes","Yes","Me","No","No","No","No","Yes","TMI","Yes","No","Talk","Technology","Yes","No","Yes","No","No","Supportive","No","Mac","No","Cautious","No","Yes!","No","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","No","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","Own","Optimist","Dad","No","No","No","No","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes","Democrat"
5006,53,"Male",125,"Married (w/kids)","Bachelor's Degree","No","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","No","No","No","Yes","Science","Try first","Yes","No","No","Yes","Receiving","Yes","No","Idealist","No","Yes","Hot headed","Standard hours","Yes","Right","No","Yes","Yes","Yes","A.M.","Yes","End","Yes","Yes","Circumstances","No","Yes","No","No","Yes","TMI","Yes","No","Talk","People","No","Yes","Yes","Yes","No","Supportive","No","PC","No","Cautious","No","Yes!","No","Socialize","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","Yes","Yes","Yes","No","Yes","Yes","No","No","No","Yes","No","Own","Pessimist","Dad","Yes","Yes","No","Yes","Nope","Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Republican"
5007,36,"Male",87.5,"Married (no kids)","Master's Degree","Yes","Yes","No","Yes","No","No","Public","No","Yes","No","No","No","Yes","Yes","Science","Study first","No","Yes","Yes","No","Giving","Yes","No","Idealist","Yes","No","Cool headed","Standard hours","No","Right","Yes","Yes","Yes","No","P.M.","Yes","Start","Yes","No","Me","No","No","No","Yes","Yes","TMI","Yes","No","Talk","People","Yes","Yes","Yes","No","Yes","Supportive","No","Mac","Yes","Risk-friendly","No","Yes!","No","Space","Yes","Online","No","No","Yes","Yes","Yay people!","Yes","No","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes","Own","Optimist","Mom","Yes","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes","Republican"
5009,24,"Female",125,"Single (no kids)","Current Undergraduate","Yes","Yes","No","No","No","No","Private","No","Yes","No","Yes","Yes","Yes","Yes","Science","Try first","Yes","Yes","Yes","No","Giving","No","Yes","Idealist","Yes","Yes","Cool headed","Standard hours","Yes","Happy","No","Yes","No","Yes","A.M.","No","Start","No","No","Circumstances","Yes","No","Yes","Yes","No","TMI","No","Yes","Talk","People","Yes","Yes","Yes","No","Yes","Supportive","No","PC","Yes","Cautious","Yes","Yes!","Yes","Socialize","No","In-person","No","No","Yes","Yes","Grrr people","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","Rent","Pessimist","Mom","No","No","Yes","Yes","Check!","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Democrat"
5010,18,"Female",125,"Single (no kids)","Current K-12","Yes","Yes","Yes","No","Yes","No","Private","No","Yes","Yes","Yes","No","Yes","Yes","Science","Study first","Yes","No","No","No","Giving","Yes","Yes","Idealist","No","Yes","Cool headed","Standard hours","Yes","Happy","No","No","No","Yes","P.M.","Yes","Start","Yes","Yes","Circumstances","No","Yes","Yes","Yes","No","TMI","Yes","Yes","Tunes","People","Yes","Yes","Yes","No","No","Supportive","No","PC","Yes","Cautious","No","Yes!","No","Socialize","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","Yes","Yes","No","Yes","Yes","No","No","No","No","No","Own","Optimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No","Republican"
5012,56,"Male",170,"Married (w/kids)","Bachelor's Degree","Yes","Yes","No","Yes","Yes","Yes","Public","No","No","No","Yes","No","No","Yes","Science","Study first","No","Yes","Yes","No","Giving","Yes","No","Pragmatist","No","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","No","A.M.","Yes","Start","Yes","No","Circumstances","Yes","Yes","No","Yes","No","Mysterious","Yes","Yes","Talk","Technology","No","No","No","No","No","Supportive","No","Mac","No","Cautious","No","Yes!","No","Space","Yes","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","Yes","Yes","Yes","No","Yes","No","No","No","Yes","Yes","Own","Optimist","Dad","Yes","Yes","No","Yes","Check!","No","No","No","No","No","Yes","Yes","No","Yes","Yes","Republican"
5013,26,"Male",37.5,"Married (w/kids)","High School Diploma","Yes","No","No","Yes","No","No","Public","No","Yes","No","No","Yes","No","Yes","Science","Study first","No","Yes","No","No","Giving","No","No","Pragmatist","Yes","No","Cool headed","Odd hours","No","Right","Yes","No","Yes","No","P.M.","No","Start","Yes","Yes","Circumstances","Yes","Yes","Yes","No","No","TMI","No","Yes","Talk","People","No","Yes","Yes","No","No","Supportive","No","PC","Yes","Cautious","No","Umm...","No","Space","No","Online","Yes","No","Yes","Yes","Grrr people","No","Yes","No","No","No","Yes","No","Yes","No","No","No","No","Rent","Pessimist","Dad","No","Yes","Yes","Yes","Nope","No","No","No","Yes","Yes","Yes","Yes","No","No","No","Republican"
5014,34,"Male",87.5,"Single (no kids)","Bachelor's Degree","Yes","No","No","Yes","No","Yes","Private","No","Yes","No","Yes","No","No","Yes","Science","Study first","No","Yes","No","No","Giving","Yes","No","Pragmatist","No","No","Cool headed","Odd hours","No","Happy","No","Yes","No","Yes","P.M.","Yes","End","Yes","Yes","Me","No","Yes","Yes","Yes","No","TMI","Yes","No","Talk","People","No","No","No","No","Yes","Supportive","Yes","PC","No","Cautious","No","Yes!","No","Space","Yes","In-person","No","No","Yes","Yes","Yay people!","Yes","No","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Yes","No","Own","Optimist","Mom","Yes","No","Yes","Yes","Check!","Yes","Yes","No","No","Yes","No","Yes","No","No","Yes","Republican"
5015,43,"Male",87.5,"Married (no kids)","Bachelor's Degree","Yes","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Try first","No","Yes","Yes","No","Receiving","Yes","Yes","Pragmatist","No","No","Hot headed","Odd hours","No","Happy","No","Yes","No","No","P.M.","No","Start","Yes","Yes","Me","Yes","Yes","No","Yes","Yes","Mysterious","No","No","Talk","Technology","No","Yes","Yes","No","Yes","Supportive","No","PC","Yes","Cautious","No","Yes!","No","Space","No","In-person","No","No","No","Yes","Yay people!","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","No","No","No","Own","Optimist","Dad","Yes","Yes","No","No","Nope","Yes","No","No","Yes","No","No","Yes","No","No","Yes","Republican"
5016,46,"Female",170,"Married (w/kids)","Master's Degree","Yes","No","No","Yes","Yes","Yes","Public","No","Yes","No","No","No","No","Yes","Art","Study first","Yes","Yes","Yes","No","Giving","No","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","No","P.M.","Yes","Start","Yes","No","Me","No","No","Yes","No","No","Mysterious","No","Yes","Tunes","Technology","Yes","Yes","Yes","Yes","No","Supportive","No","PC","Yes","Cautious","No","Umm...","No","Space","No","Online","No","Yes","Yes","No","Yay people!","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Own","Optimist","Dad","Yes","No","No","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No","Republican"
5017,48,"Male",125,"Married (w/kids)","Bachelor's Degree","Yes","Yes","No","Yes","No","Yes","Private","No","Yes","No","Yes","Yes","No","Yes","Science","Try first","Yes","No","No","No","Giving","Yes","Yes","Idealist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","End","Yes","Yes","Me","No","Yes","Yes","Yes","No","TMI","No","No","Talk","Technology","No","Yes","Yes","Yes","No","Supportive","No","PC","No","Cautious","No","Yes!","No","Space","Yes","Online","Yes","No","Yes","Yes","Grrr people","Yes","Yes","No","No","Yes","Yes","No","Yes","Yes","No","Yes","No","Own","Optimist","Mom","No","No","Yes","No","Nope","No","No","No","No","Yes","Yes","Yes","Yes","No","Yes","Democrat"
5018,23,"Male",12,"Single (no kids)","Current Undergraduate","Yes","Yes","No","Yes","No","Yes","Public","No","Yes","Yes","Yes","Yes","Yes","Yes","Science","Study first","No","Yes","Yes","Yes","Giving","Yes","No","Pragmatist","No","No","Hot headed","Odd hours","No","Right","Yes","Yes","No","No","P.M.","No","Start","No","Yes","Circumstances","No","Yes","No","No","No","Mysterious","No","No","Talk","Technology","No","No","Yes","Yes","Yes","Supportive","No","PC","Yes","Cautious","No","Yes!","Yes","Space","No","In-person","No","Yes","Yes","Yes","Grrr people","No","Yes","Yes","No","No","Yes","No","Yes","Yes","No","No","No","Rent","Optimist","Mom","Yes","No","No","Yes","Check!","No","No","No","No","No","No","Only-child","Yes","No","Yes","Democrat"
5019,21,"Male",170,"Single (no kids)","Current K-12","Yes","Yes","No","No","No","Yes","Public","No","Yes","Yes","Yes","Yes","Yes","Yes","Art","Try first","Yes","Yes","No","No","Receiving","Yes","Yes","Idealist","No","Yes","Hot headed","Standard hours","Yes","Happy","Yes","Yes","No","No","P.M.","No","End","Yes","Yes","Circumstances","Yes","No","No","No","Yes","TMI","Yes","No","Tunes","People","Yes","Yes","No","No","No","Supportive","Yes","PC","No","Risk-friendly","No","Yes!","Yes","Space","No","In-person","No","No","Yes","Yes","Grrr people","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","Own","Optimist","Mom","No","No","Yes","No","Nope","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No","Republican"
5020,19,"Female",125,"Single (no kids)","Current K-12","No","Yes","No","No","Yes","Yes","Private","No","No","No","Yes","Yes","Yes","Yes","Science","Study first","Yes","No","Yes","No","Giving","No","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","Yes","P.M.","Yes","End","Yes","No","Circumstances","No","Yes","Yes","Yes","Yes","TMI","No","Yes","Tunes","People","Yes","Yes","Yes","Yes","Yes","Demanding","No","Mac","No","Risk-friendly","Yes","Umm...","No","Space","No","In-person","No","No","Yes","Yes","Yay people!","No","No","No","Yes","No","Yes","No","Yes","No","No","No","No","Own","Optimist","Dad","No","No","Yes","Yes","Nope","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Democrat"
5022,45,"Male",170,"Married (w/kids)","Doctoral Degree","Yes","Yes","No","Yes","Yes","No","Public","No","Yes","No","Yes","No","No","Yes","Art","Study first","No","Yes","Yes","Yes","Receiving","Yes","No","Idealist","No","No","Cool headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","End","Yes","No","Me","No","Yes","No","Yes","No","Mysterious","Yes","No","Talk","Technology","Yes","Yes","Yes","Yes","Yes","Supportive","No","Mac","Yes","Cautious","No","Yes!","No","Space","Yes","In-person","Yes","Yes","Yes","Yes","Yay people!","No","No","Yes","No","Yes","No","Yes","No","No","No","Yes","No","Own","Optimist","Mom","No","No","Yes","Yes","Check!","No","No","No","Yes","Yes","No","Yes","Yes","Yes","No","Republican"
5024,49,"Female",125,"Married (w/kids)","Associate's Degree","Yes","No","No","No","Yes","Yes","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Study first","No","Yes","No","No","Giving","Yes","Yes","Pragmatist","Yes","Yes","Hot headed","Odd hours","Yes","Happy","No","Yes","Yes","No","P.M.","Yes","End","Yes","No","Me","Yes","Yes","No","No","No","Mysterious","Yes","Yes","Talk","Technology","No","Yes","Yes","No","Yes","Demanding","Yes","Mac","Yes","Cautious","No","Umm...","No","Space","No","Online","Yes","No","Yes","Yes","Grrr people","Yes","Yes","No","No","Yes","No","Yes","Yes","Yes","Yes","No","Yes","Own","Optimist","Dad","Yes","Yes","No","Yes","Check!","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","Democrat"
5025,53,"Male",62.5,"Married (w/kids)","Associate's Degree","Yes","No","No","Yes","Yes","Yes","Private","No","Yes","No","Yes","Yes","No","Yes","Science","Try first","No","No","No","No","Giving","No","Yes","Pragmatist","No","No","Hot headed","Standard hours","No","Happy","Yes","No","No","Yes","P.M.","Yes","End","Yes","Yes","Me","No","Yes","Yes","No","No","TMI","No","No","Talk","People","Yes","No","Yes","Yes","No","Demanding","Yes","PC","No","Cautious","No","Yes!","No","Space","Yes","Online","No","No","Yes","Yes","Grrr people","Yes","Yes","No","Yes","No","No","No","No","No","Yes","No","No","Own","Pessimist","Dad","Yes","Yes","No","No","Nope","Yes","No","No","No","Yes","No","Yes","No","No","Yes","Republican"
5026,20,"Female",170,"Single (no kids)","Current K-12","No","Yes","No","No","No","Yes","Public","No","Yes","Yes","Yes","No","Yes","Yes","Science","Try first","Yes","Yes","Yes","Yes","Giving","No","No","Idealist","No","Yes","Hot headed","Standard hours","No","Right","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Circumstances","No","No","Yes","Yes","No","Mysterious","Yes","No","Tunes","People","No","Yes","Yes","No","Yes","Supportive","No","PC","Yes","Risk-friendly","Yes","Yes!","No","Space","Yes","Online","No","No","Yes","Yes","Grrr people","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","No","Yes","No","Own","Pessimist","Dad","No","Yes","Yes","Yes","Nope","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Yes","Yes","Democrat"
5027,18,"Male",12,"Domestic Partners (no kids)","Current K-12","Yes","Yes","No","No","Yes","Yes","Public","Yes","No","No","Yes","Yes","No","Yes","Science","Try first","No","Yes","Yes","Yes","Receiving","No","Yes","Idealist","No","Yes","Cool headed","Odd hours","Yes","Happy","Yes","Yes","No","Yes","A.M.","Yes","Start","Yes","No","Me","Yes","Yes","No","Yes","Yes","TMI","No","Yes","Tunes","Technology","No","Yes","No","Yes","Yes","Supportive","No","PC","No","Risk-friendly","No","Yes!","Yes","Socialize","Yes","In-person","No","Yes","Yes","Yes","Yay people!","No","No","No","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Own","Optimist","Dad","Yes","No","No","Yes","Nope","Yes","No","No","No","Yes","Yes","Yes","Yes","No","Yes","Republican"
5028,27,"Male",37.5,"Married (no kids)","Master's Degree","No","No","No","Yes","No","No","Public","No","No","No","No","Yes","Yes","Yes","Science","Try first","No","Yes","Yes","Yes","Giving","No","Yes","Idealist","No","No","Cool headed","Odd hours","No","Right","Yes","Yes","No","No","P.M.","Yes","End","Yes","Yes","Circumstances","Yes","No","Yes","No","No","TMI","No","No","Tunes","People","Yes","No","Yes","No","Yes","Supportive","Yes","PC","Yes","Risk-friendly","No","Yes!","No","Socialize","Yes","In-person","No","No","Yes","Yes","Yay people!","Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","Yes","Own","Optimist","Dad","No","No","No","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes","Democrat"
5029,30,"Female",87.5,"Married (w/kids)","Bachelor's Degree","No","Yes","No","Yes","Yes","No","Public","No","Yes","No","Yes","Yes","Yes","Yes","Science","Try first","No","No","Yes","Yes","Receiving","No","No","Pragmatist","No","Yes","Hot headed","Standard hours","No","Right","Yes","Yes","Yes","No","A.M.","Yes","End","Yes","No","Me","Yes","Yes","Yes","No","No","TMI","No","No","Tunes","People","No","Yes","Yes","No","No","Supportive","No","Mac","Yes","Cautious","No","Umm...","No","Socialize","Yes","In-person","Yes","Yes","Yes","No","Grrr people","No","Yes","Yes","No","Yes","No","No","Yes","Yes","No","Yes","No","Own","Pessimist","Mom","No","Yes","No","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Republican"
5032,23,"Male",37.5,"Single (no kids)","Current Undergraduate","No","No","No","Yes","Yes","Yes","Public","No","Yes","No","No","No","No","Yes","Science","Study first","Yes","No","No","Yes","Receiving","No","No","Pragmatist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","No","Yes","No","P.M.","Yes","Start","Yes","Yes","Circumstances","Yes","No","Yes","No","No","Mysterious","No","No","Tunes","Technology","No","No","Yes","Yes","Yes","Supportive","No","PC","Yes","Cautious","No","Yes!","Yes","Space","Yes","Online","Yes","No","Yes","Yes","Yay people!","Yes","No","No","No","No","Yes","No","Yes","No","No","Yes","No","Own","Optimist","Dad","No","Yes","No","Yes","Nope","Yes","No","No","Yes","No","No","Only-child","No","No","No","Republican"
5033,18,"Male",37.5,"Single (no kids)","Current Undergraduate","No","No","No","No","No","Yes","Public","Yes","No","No","Yes","No","Yes","Yes","Science","Study first","No","Yes","Yes","Yes","Receiving","Yes","Yes","Idealist","No","No","Cool headed","Odd hours","No","Happy","No","No","No","No","P.M.","Yes","Start","No","No","Circumstances","No","Yes","Yes","No","Yes","Mysterious","No","No","Talk","Technology","No","Yes","No","Yes","Yes","Supportive","No","PC","No","Cautious","No","Yes!","No","Socialize","No","Online","No","Yes","Yes","Yes","Grrr people","No","No","Yes","No","No","No","No","Yes","No","No","No","No","Own","Pessimist","Dad","No","No","No","No","Nope","Yes","No","Yes","Yes","Yes","No","Yes","No","No","Yes","Republican"
5034,25,"Male",37.5,"Single (no kids)","Bachelor's Degree","No","No","No","Yes","Yes","Yes","Public","No","No","No","No","Yes","Yes","Yes","Science","Try first","Yes","Yes","Yes","Yes","Giving","Yes","Yes","Idealist","Yes","No","Hot headed","Standard hours","No","Right","Yes","No","Yes","No","A.M.","Yes","Start","Yes","No","Me","Yes","No","Yes","No","No","Mysterious","No","No","Talk","People","Yes","Yes","Yes","No","Yes","Supportive","No","PC","No","Cautious","No","Umm...","No","Space","Yes","In-person","No","No","Yes","No","Grrr people","No","No","Yes","No","No","Yes","Yes","No","No","No","No","No","Rent","Pessimist","Dad","No","No","No","Yes","Nope","No","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes","Democrat"
5035,52,"Female",87.5,"Married (no kids)","Associate's Degree","No","Yes","No","No","Yes","Yes","Public","No","No","No","No","Yes","No","Yes","Art","Try first","Yes","No","Yes","No","Giving","No","Yes","Idealist","No","No","Cool headed","Odd hours","Yes","Happy","No","Yes","No","No","A.M.","Yes","Start","Yes","Yes","Me","Yes","No","Yes","No","No","Mysterious","No","No","Tunes","Technology","Yes","No","Yes","Yes","No","Supportive","Yes","PC","Yes","Cautious","No","Yes!","No","Socialize","Yes","In-person","No","Yes","No","Yes","Grrr people","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No","Yes","Yes","Own","Optimist","Dad","Yes","No","No","No","Nope","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Republican"
5036,36,"Male",125,"Domestic Partners (no kids)","Bachelor's Degree","Yes","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Study first","No","No","No","No","Receiving","Yes","No","Idealist","Yes","Yes","Cool headed","Odd hours","No","Happy","No","Yes","Yes","Yes","P.M.","Yes","Start","Yes","No","Me","No","Yes","Yes","Yes","No","Mysterious","Yes","No","Talk","Technology","No","Yes","Yes","Yes","Yes","Demanding","No","PC","Yes","Risk-friendly","No","Umm...","No","Space","No","Online","Yes","No","No","Yes","Grrr people","Yes","No","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","No","Own","Pessimist","Dad","Yes","Yes","Yes","No","Check!","No","No","Yes","Yes","No","Yes","Yes","Yes","No","Yes","Democrat"
